Tabla;Codigo;Nombre;Descripcion;Habilitado;Aplicacion;IsStandardGEL;IsStandardMSPS;Extra_I:Marca;Extra_II:Referencias;Extra_III:RegistroSanitario;Extra_IV:EstadoRegistro;Extra_V:Titular;Extra_VI:Fabricante;Extra_VII:Importador;Extra_VIII:NivelRiesgo;Extra_IX:PresentacionComercial;Extra_X:UnidadUso;ValorRegistro;UsuarioResponsable;Fecha_Actualizacion;IsPublicPrivate
DispositivosMedicosLibertadVigilada;20141489-117;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CAIPIRINHA;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;1;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-118;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CELEBRATION;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;12;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-119;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CELEBRATION;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;10;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-12;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;EXTRA GRANDE;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;10;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-120;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CELEBRATION;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;8;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-121;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CELEBRATION;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;6;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-122;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CELEBRATION;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;5;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-123;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CELEBRATION;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;4;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-124;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CELEBRATION;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;3;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-125;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CELEBRATION;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;2;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-126;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CELEBRATION;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;1;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-127;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CHICLE;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;12;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-128;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CHICLE;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;10;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-129;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CHICLE;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;8;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-13;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;EXTRA GRANDE;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;8;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-130;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CHICLE;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;6;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-131;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CHICLE;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;5;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-132;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CHICLE;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;4;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-133;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CHICLE;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;3;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-134;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CHICLE;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;2;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-135;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CHICLE;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;1;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-136;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CHOCOLATE;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;12;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-137;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CHOCOLATE;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;10;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-138;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CHOCOLATE;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;8;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-139;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CHOCOLATE;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;6;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-14;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;EXTRA GRANDE;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;6;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-140;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CHOCOLATE;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;5;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-141;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CHOCOLATE;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;4;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-142;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CHOCOLATE;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;3;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-143;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CHOCOLATE;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;2;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-144;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR CHOCOLATE;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;1;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-145;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR COLA;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;12;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-146;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR COLA;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;10;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-147;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR COLA;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;8;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-148;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR COLA;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;6;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-149;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR COLA;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;5;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-15;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;EXTRA GRANDE;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;4;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-150;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR COLA;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;4;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-151;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR COLA;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;3;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-152;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR COLA;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;2;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-153;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR COLA;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;1;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-154;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR FRAMBUESA;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;12;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-155;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR FRAMBUESA;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;10;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-156;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR FRAMBUESA;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;8;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-157;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR FRAMBUESA;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;6;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-158;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR FRAMBUESA;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;5;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-159;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR FRAMBUESA;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;4;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-16;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;EXTRA GRANDE;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;3;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-160;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR FRAMBUESA;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;3;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-161;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR FRAMBUESA;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;2;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-162;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR FRAMBUESA;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;1;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-163;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR FRUTILLA FRESA;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;12;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-164;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR FRUTILLA FRESA;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;10;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-165;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR FRUTILLA FRESA;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;8;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-166;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR FRUTILLA FRESA;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;6;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20141489-167;PRUDENCE/PRESERVATIVOS MASCULINOS NO ESTERILES NO MEDICADOS DE LATEX NATURAL.;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PRUDENCE;PRUDENCE SABOR Y COLOR FRUTILLA FRESA;INVIMA 2019DM-0020736;Vigente;DKT COLOMBIA S.A.S.;KAREX INDUSTRIES SDN. BHD;DKT COLOMBIA S.A.S.;IIb;5;1 Condon;;;2025-03-25 05:55:09 PM;
