ref,codigo,descripcion,uvr,tipo
13672,810807,ARTRODESIS CON INSTRUMENTACIÓN TRANSLAMINAR (102),350.0,quirurgico
13700,801101,ARTROTOMÍA DE HOMBRO CON EXPLORACIÓN DE ARTICULACIÓN ACROMIOCLAVICULAR O EXTERNO CLAVICULAR,80.0,quirurgico
13701,801200,ARTROTOMÍA DE CODO SOD,80.0,quirurgico
13702,801300,ARTROTOMÍA DE MUÑECA SOD,80.0,quirurgico
13703,801500,ARTROTOMÍA DE PELVIS SOD,110.0,quirurgico
13704,799601,REDUCCION DE FRACTURAS INTRAARTICULARES Y LUXOFRACTURAS EN RODILLA POR ARTROTOMIA,80.0,quirurgico
13704,801600,ARTROTOMÍA DE RODILLA SOD,80.0,quirurgico
13705,801700,ARTROTOMÍA DE TOBILLO O CUELLO DE PIE SOD,50.0,quirurgico
13706,801801,ARTROTOMÍA EN PIE SOD,35.0,quirurgico
13710,800101,EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN HOMBRO POR ARTROTOMIA,75.0,quirurgico
13710,800102,EXTRACCIÓN DE CUERPO EXTRAÑO INTRAARTICULAR EN HOMBRO POR ARTROTOMÍA,90.0,quirurgico
13711,800202,EXTRACCIÓN DE CUERPO EXTRAÑO INTRAARTICULAR EN CODO POR ARTROTOMÍA,90.0,quirurgico
13712,800301,EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN MUÑECA POR ARTROTOMÍA,45.0,quirurgico
13712,800302,EXTRACCIÓN DE CUERPO EXTRAÑO INTRAARTICULAR EN MUÑECA POR ARTROTOMÍA,85.0,quirurgico
13713,800501,EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN PELVIS POR ARTROTOMÍA,80.0,quirurgico
13713,800502,EXTRACCIÓN DE CUERPO EXTRAÑO INTRAARTICULAR EN PELVIS POR ARTROTOMIA,120.0,quirurgico
13714,800601,EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN RODILLA POR ARTROTOMÍA,50.0,quirurgico
13714,800602,EXTRACCIÓN DE CUERPO EXTRAÑO INTRAARTICULAR EN RODILLA POR ARTROTOMIA,90.0,quirurgico
13715,800701,EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN TOBILLO POR ARTROTOMÍA,40.0,quirurgico
13715,800702,EXTRACCIÓN DE CUERPO EXTRAÑO INTRAARTICULAR EN TOBILLO POR ARTROTOMIA,70.0,quirurgico
13715,800802,EXTRACCIÓN DE CUERPO EXTRAÑO EN PIE O ARTEJOS POR ARTROTOMIA,70.0,quirurgico
13717,830301,EXTRACCIÓN DE DEPÓSITOS CALCÁNEOS O BURSA-SUBDELTOIDEOS O INTRATENDINOSOS,90.0,quirurgico
13717,835101,BURSECTOMÍA ABIERTA DE HOMBRO,90.0,quirurgico
13720,936800,INMOVILIZACION O MANIPULACION ARTICULAR SOD,30.0,quirurgico
13721,806101,MENISCECTOMÍA SIMPLE MEDIAL O LATERAL DE RODILLA VIA ABIERTA,100.0,quirurgico
13722,806102,MENISECTOMÍA MEDIAL Y LATERAL DE RODILLA VIA ABIERTA,120.0,quirurgico
13723,807101,SINOVECTOMÍA DE HOMBRO PARCIAL VIA ABIERTA (101),70.0,quirurgico
13723,807102,SINOVECTOMÍA DE HOMBRO TOTAL VIA ABIERTA (101),100.0,quirurgico
13723,807201,SINOVECTOMÍA DE CODO PARCIAL VIA ABIERTA (101),60.0,quirurgico
13723,807202,SINOVECTOMÍA DE CODO TOTAL VIA ABIERTA (101),90.0,quirurgico
13723,807501,SINOVECTOMÍA DE CADERA PARCIAL VIA ABIERTA (101),70.0,quirurgico
13723,807502,SINOVECTOMÍA DE CADERA TOTAL VIA ABIERTA (101),100.0,quirurgico
13723,807601,SINOVECTOMÍA DE RODILLA PARCIAL VIA ABIERTA (101),70.0,quirurgico
13723,807602,SINOVECTOMÍA DE RODILLA TOTAL VIA ABIERTA (101),100.0,quirurgico
13723,807701,SINOVECTOMÍA DE TOBILLO PARCIAL VIA ABIERTA (101),60.0,quirurgico
13723,807702,SINOVECTOMÍA DE TOBILLO TOTAL VIA ABIERTA (101),90.0,quirurgico
13723,807800,SINOVECTOMÍA DE PIE O ARTEJOS SOD (101),60.0,quirurgico
13723,807001,RESECCCIÓN COMPLETA O PARCIAL DE MEMBRANA SINOVIAL NCOC (101),60.0,quirurgico
13724,814410,REALINEAMIENTO DISTAL DE ROTULA CON CIRUGIA DE TEJIDOS BLANDOS,100.0,quirurgico
13724,814420,REALINEAMIENTO DISTAL DE ROTULA CON OSTEOTOMIA DE TUBEROSIDAD ANTERIOR,100.0,quirurgico
13725,814220,REPARACIÓN TRIADA DE RODILLA: MENISCOPLASTIAL CON REPARACIÓN DE LIGAMENTO CRUZADO ANTERIOR Y LIGAMENTO MEDIAL COLATERAL,105.0,quirurgico
13725,814501,REPARACION DE LIGAMENTO CRUZADO NCOC,105.0,quirurgico
13725,814601,CORRECCIÓN QUIRÚRGICA LIGAMENTARIA MEDIAL O LATERAL Y/O CAPSULAR,105.0,quirurgico
13725,814727,REPARACION AGUDA DE LIGAMENTO CRUZADO,105.0,quirurgico
13725,814901,REPARACIÓN AGUDA DE LIGAMENTOS DEL TOBILLO,105.0,quirurgico
13725,818604,REPARACION AGUDA DE LIGAMIENTO COLATERAL CODO,105.0,quirurgico
13726,814502,RECONSTRUCCIÓN DE LIGAMENTO CRUZADO ANTERIOR CON AUTOINJERTO O ALOINJERTO VIA ABIERTA,150.0,quirurgico
13726,814602,RECONSTRUCCIÓN O TRANSFERENCIAS PARA LIGAMENTOS MEDIAL O LATERAL,150.0,quirurgico
13726,814902,RECONSTRUCCIÓN SECUNDARIA DE LIGAMENTOS DE TOBILLO CON AUTO O ALOINJERTO,150.0,quirurgico
13726,818602,RECONSTRUCCIÓN SECUNDARIA DE LIGAMENTOS DE CODO CON AUTO O ALOINJERTO,150.0,quirurgico
13727,814503,RECONSTRUCCIÓN DE LIGAMENTO CRUZADO POSTERIOR CON AUTOINJERTO O ALOINJERTO VIA ABIERTA,170.0,quirurgico
13729,814703,RETINÁCULOPLASTÍA (PARA LIBERACIÓN DE LA RÓTULA),80.0,quirurgico
13730,818100,REEMPLAZO PROTÉSICO PARCIAL DE HOMBRO SOD,130.0,quirurgico
13731,818010,REEMPLAZO PROTÉSICO PRIMARIO TOTAL DE HOMBRO,180.0,quirurgico
13731,818020,REEMPLAZO PROTÉSICO SECUNDARIO TOTAL DE HOMBRO,180.0,quirurgico
13731,819702,REVISION REEMPLAZO PROTESICO TOTAL DE HOMBRO,180.0,quirurgico
13731,819703,REVISION REEMPLAZO PROTESICO DE HOMBRO COMPONENTE GLENOIDEO,140.0,quirurgico
13731,819704,REVISION REEMPLAZO PROTESICO TOTAL DE HOMBRO COMPONENTE HUMERAL,140.0,quirurgico
13732,818500,REEMPLAZO PARCIAL PROTÉSICO DE CODO SOD,115.0,quirurgico
13733,818400,REEMPLAZO TOTAL PROTÉSICO DE CODO SOD,140.0,quirurgico
13733,819706,REVISIÓN REEMPLAZO TOTAL DE CODO,140.0,quirurgico
13734,815101,REEMPLAZO PROTÉSICO TOTAL PRIMARIO DE CADERA,200.0,quirurgico
13735,815101,REEMPLAZO PROTÉSICO TOTAL PRIMARIO DE CADERA,200.0,quirurgico
13735,815102,REEMPLAZO PROTÉSICO TOTAL CON ARTRODESIS DE CADERA,200.0,quirurgico
13736,815301,REVISIÓN REEMPLAZO PROTÉSICO PARCIAL DE CADERA,180.0,quirurgico
13736,815501,"REVISIÓN REEMPLAZO PROTÉSICO EN RODILLA, UN SOLO COMPONENTE",180.0,quirurgico
13737,815411,REEMPLAZO PROTESICO PRIMARIO PARCIAL DE RODILLA,145.0,quirurgico
13738,815401,REEMPLAZO TOTAL DE RODILLA BICOMPARTIMENTAL,200.0,quirurgico
13738,815402,REEMPLAZO TOTAL DE RODILLA TRICOMPARTIMENTAL,200.0,quirurgico
13738,815403,REEMPLAZO TOTAL DE RODILLA UNICOMPARTIMENTAL (HEMIARTICULACIÓN),200.0,quirurgico
13739,815600,REEMPLAZO PROTÉSICO TOTAL DE TOBILLO SOD,140.0,quirurgico
13739,815810,REVISIÓN REEMPLAZO PROTÉSICO TOTAL DE TOBILLO,110.0,quirurgico
13740,815302,REVISIÓN REEMPLAZO TOTAL DE CADERA,250.0,quirurgico
13740,815502,REVISIÓN REEMPLAZO PROTÉSICO TOTAL EN RODILLA,250.0,quirurgico
13741,817201,ARTROPLASTIA POR INTERPOSICIÓN O RESECCIÓN MUÑECA,100.0,quirurgico
13741,817208,ARTROPLASTIA RADIOCARPIANA (MUÑECA O PUÑO) NCOC,100.0,quirurgico
13741,818305,ARTROPLASTIA ACROMIO- CLAVICULAR,100.0,quirurgico
13741,818306,ARTROPLASTIA POR INTERPOSICIÓN O RESECCIÓN HOMBRO,100.0,quirurgico
13741,818601,ARTROPLASTIA POR INTERPOSICIÓN O RESECCIÓN DEL CODO,100.0,quirurgico
13741,819701,REVISION DE ARTROPLASTIA DE HOMBRO,100.0,quirurgico
13742,775301,CORRECCIÓN DE HALLUX VALGUS CON ARTROPLASTIA,150.0,quirurgico
13742,813100,ARTROPLASTIA DE PIE Y DEDOS CON O SIN PRÓTESIS SOD,150.0,quirurgico
13742,813240,ARTROPLASTIA POR INTERPOSICIÓN DE HUESOS DEL TARSO,150.0,quirurgico
13742,813250,ARTROPLASTIA POR INTERPOSICIÓN DE HUESOS DEL METATARSO,150.0,quirurgico
13742,814101,ARTROPLASTIA POR INTERPOSICIÓN O RESECCIÓN DE CADERA,150.0,quirurgico
13750,810101,ARTRODESIS OCCIPITOCERVICAL MEDIANTE TÉCNICA TRANSORAL SIN INSTRUMENTACIÓN (102),530.0,quirurgico
13750,810103,ARTRODESIS OCCIPITOCERVICAL VIA POSTERIOR SIN INSTRUMENTACIÓN (102),130.0,quirurgico
13750,810106,ARTRODESIS C1-C2 MEDIANTE TÉCNICA TRANSORAL ANTERIOR SIN INSTRUMENTACIÓN (102),530.0,quirurgico
13750,810108,ARTRODESIS C1-C2 MEDIANTE VIA PÓSTERIOR SIN INSTRUMENTACIÓN (102),130.0,quirurgico
13750,810301,"ARTRODESIS DE NIVEL C2 O POR DEBAJO, TECNICA POSTERIOR O POSTEROLATERAL SIN INSTRUMENTACIÓN (102)",130.0,quirurgico
13750,810501,"ARTRODESIS DE LA REGIÓN TORÁCICA O TORACOLUMBAR, TECNICA POSTERIOR SIN INSTRUMENTACIÓN (102)",130.0,quirurgico
13750,810801,"ARTRODESIS DE LA REGIÓN LUMBAR O LUMBOSACRA, TECNICA POSTERIOR O POSTEROLATERAL SIN INSTRUMENTACIÓN (102)",130.0,quirurgico
13750,810811,ARTRODESIS POSTEROLATERAL INTERCORPORAL (PLIF) DE COLUMNA VERTEBRAL SIN INSTRUMENTACIÓN (102),130.0,quirurgico
13750,810913,"REFUSION DE COLUMNA TORACICA, VIA POSTERIOR O POSTEROLATERAL , CON INJERTO (102) (104)",200.0,quirurgico
13759,812301,ARTRODESIS DE HOMBRO VIA ABIERTA,120.0,quirurgico
13751,812301,ARTRODESIS DE HOMBRO VIA ABIERTA,120.0,quirurgico
13752,812400,ARTRODESIS DE CODO SOD,100.0,quirurgico
13753,812401,ARTRODESIS RADIOCUBITAL DISTAL,105.0,quirurgico
13754,812100,ARTRODESIS DE CADERA SOD,180.0,quirurgico
13754,812907,ARTRODESIS SACROILIACA,180.0,quirurgico
13755,812200,ARTRODESIS DE RODILLA SOD,120.0,quirurgico
13756,811101,FUSIÓN TIBIO-TALAR O TIBIOASTRAGALINA VIA ABIERTA,100.0,quirurgico
13756,811201,ARTRODESIS DE TALO A CALCÁNEO Y CALACÁNEO A CUBOIDES Y ESCAFOIDES,100.0,quirurgico
13756,811300,ARTRODESIS SUBASTRAGALINA O SUBTALAR SOD,100.0,quirurgico
13756,811400,ARTRODESIS MEDIOTARSAL SOD,100.0,quirurgico
13756,811500,ARTRODESIS TARSOMETATARSAL (UNA O MAS) SOD,100.0,quirurgico
13756,811600,ARTRODESIS METATARSOFALANGICA (UNA O MAS) SOD,100.0,quirurgico
13757,811701,PANARTRODÉSIS DEL PIE,130.0,quirurgico
13758,775201,CORRECCIÓN DE HALLUX VALGUS CON ARTRODESIS,30.0,quirurgico
13758,811702,ARTRODESIS DE ARTEJO (UNO O MAS),50.0,quirurgico
13760,797100,REDUCCIÓN CERRADA DE LUXACIÓN EN HOMBRO SOD,40.0,quirurgico
13760,799100,REDUCCION DE FRACTURAS INTRAARTICULARES Y LUXOFRACTURAS EN HOMBRO SOD,40.0,quirurgico
13761,797200,REDUCCIÓN CERRADA DE LUXACIÓN EN CODO SOD,40.0,quirurgico
13763,797501,REDUCCIÓN CERRADA DE LUXACIÓN CONGÉNITA DE CADERA (UNI Ó BILATERAL),35.0,quirurgico
13764,797502,REDUCCIÓN CERRADA DE LUXACIÓN TRAUMÁTICA DE CADERA,60.0,quirurgico
13765,797603,REDUCCIÓN CERRADA DE LUXACIÓN TRAUMÁTICA DE RÓTULA,30.0,quirurgico
13766,797601,REDUCCIÓN CERRADA DE LUXACIÓN TRAUMÁTICA DE RODILLA NCOC,40.0,quirurgico
13766,797602,REDUCCIÓN CERRADA DE LUXACIÓN TIBIOPERONERA PROXIMAL,40.0,quirurgico
13770,798101,REDUCCIÓN ABIERTA DE LUXACIÓN ACROMIO CLAVICULAR CON O SIN DISPOSITIVOS DE FIJACIÓN [OSTEOSINTESIS],70.0,quirurgico
13771,798102,REDUCCION ABIERTA DE LA LUXACIÓN GLENOHUMERAL,90.0,quirurgico
13771,818200,REPARACIÓN DE LUXACIÓN RECURRENTE DE HOMBRO SOD,90.0,quirurgico
13772,798201,REDUCCION ABIERTA DE LA LUXACIÓN DE LA CABEZA RADIAL (166),75.0,quirurgico
13773,797503,REDUCCIÓN CERRADA DE LUXACIÓN CONGÉNITA DE CADERA CON TENOTOMÍA DE ADUCTORES Y/O PSOAS,100.0,quirurgico
13774,798501,REDUCCIÓN ABIERTA DE LUXACIÓN CONGÉNITA DE PELVIS,125.0,quirurgico
13776,798502,REDUCCIÓN ABIERTA DE LUXACIÓN TRAUMÁTICA DE PELVIS,120.0,quirurgico
13777,798602,REDUCCIÓN ABIERTA DE LUXACIÓN DE RÓTULA,85.0,quirurgico
13778,798601,REDUCCIÓN ABIERTA DE LUXACIÓN DE RODILLA,100.0,quirurgico
13779,798701,REDUCCIÓN ABIERTA DE LUXACIÓN DE TOBILLO (TIBIOASTRAGALINA),80.0,quirurgico
13779,799701,REDUCCIÓN ABIERTA DE LUXO-FRACTURA TOBILLO SIN DISPOSITIVOS DE FIJACIÓN U OSTEOSÍNTESIS,80.0,quirurgico
13800,831305,TENOTOMÍA SIMPLE EN CUELLO (TORTÍCOLIS CONGÉNITA) (105),50.0,quirurgico
13800,831905,ESCALENOTOMIA O SECCIÓN DE ESCALENO ANTERIOR SIN RESECCIÓN DE COSTILLA CERVICAL (105),50.0,quirurgico
13800,831910,SECCIÓN DE ESTERNOCLEIDOMASTOIDEO (105),50.0,quirurgico
13801,831306,TENOTOMÍA MÚLTIPLE EN CUELLO (105),60.0,quirurgico
13802,831302,TENOTOMÍAS EN HOMBRO (UNA O MAS) (105),40.0,quirurgico
13802,831303,TENOTOMÍAS EN BRAZO (UNA O MAS) (105),40.0,quirurgico
13802,831304,TENOTOMÍAS EN ANTEBRAZO (UNA O MAS) (105),40.0,quirurgico
13803,831201,TENOTOMÍAS ABIERTAS UNILATERALES DE CADERA (105),40.0,quirurgico
13803,831203,LIBERACIÓN DE FLEXORES DE CADERA (105),40.0,quirurgico
13803,831204,LIBERACIÓN DE MUSCULATURA PELVITROCANTÉRICA (105),40.0,quirurgico
13803,831307,TENOTOMÍA DE MUSCULOS ESPÁSTICOS NCOC (EXCEPTO MANO) (105),40.0,quirurgico
13804,831202,"LIBERACIÓN PERIARTICULAR DE LA PELVIS, CON TENOTOMÍAS (CADERA COLGANTE) (105)",80.0,quirurgico
13805,831308,TENOTOMÍA EN PIERNA (UNA O MAS) NCOC (105),50.0,quirurgico
13805,831309,TENOTOMÍAS DE ISQUIOTIBIALES (UNA O MAS) (105),50.0,quirurgico
13805,831402,INCISION DE BANDA ILIOTIBIAL (105),50.0,quirurgico
13806,831101,TENOTOMÍAS EN PIE (UNA O MAS) (105),45.0,quirurgico
13809,831403,ESCISIÓN PARCIAL DE FASCIA (105),65.0,quirurgico
13809,831451,FASCIOTOMÍA DESCOMPRESIVA DE LA ARTERIA BRAQUIAL (105),65.0,quirurgico
13810,818603,LIBERACIÓN ANTERIOR O POSTERIOR DE CODO PARA CONTRACTURA,70.0,quirurgico
13810,831450,"FASCIOTOMÍA EN ANTEBRAZO, CON LIBERACION EN CODO Y MUÑECA (105)",70.0,quirurgico
13811,831461,"FASCIOTOMÍA EN MUSLO, POR UNA O MÁS INCISIONES (105)",55.0,quirurgico
13812,831471,"FASCIOTOMÍA EN PIERNA, POR UNA O MÁS INCISIONES NCOC (105)",50.0,quirurgico
13813,831481,"FASCIOTOMÍA EN PIE, UNA O MÁS INCISIONES (105)",35.0,quirurgico
13816,836301,REPARACIÓN VIA ABIERTA DEL MANGUITO ROTADOR,105.0,quirurgico
13820,833101,"ESCISIÓN DE GANGLIÓN DE ENVOLTURA DE TENDÓN, EXCEPTO DE MANO",60.0,quirurgico
13821,833202,ESCISIÓN O RESECCIÓN DE : HUESO HETEROTÓPICO O CALCIFICACIONES HETEROTÓPICAS EN MUSCULO,80.0,quirurgico
13822,833001,"RESECCIÓN DE TUMOR BENIGNO DE FASCIA, MÚSCULO, TENDÓN O SINOVIAL",40.0,quirurgico
13823,833002,"RESECCIÓN DE TUMOR MALIGNO DE FASCIA ,MÚSCULO , TENDON O SINOVIAL",80.0,quirurgico
13824,835100,BURSECTOMÍA ABIERTA SOD,35.0,quirurgico
13825,808111,RESECCIÓN DE HIGROMA DE HOMBRO VIA ABIERTA,50.0,quirurgico
13825,808201,RESECCIÓN DE HIGROMA DE CODO,50.0,quirurgico
13825,808601,RESECCIÓN DE HIGROMA DE RODILLA VIA ABIERTA,50.0,quirurgico
13826,833901,ESCISIÓN DE QUISTE POPLÍTEO O DE BAKER,70.0,quirurgico
13827,823307,TENOSINOVECTOMÍA [TIPO ENFERMEDAD DE QUERVAIN] NCOC,50.0,quirurgico
13828,833201,ESCISIÓN DE MIOSITIS OSIFICANTE,50.0,quirurgico
13830,836010,SUTURA DE MUSCULO Y/O TENDON Y/O FASCIA Y/O APONEUROSIS SOD,60.0,quirurgico
13831,836201,TENORRAFIA DE FLEXORES DE ANTEBRAZO (UNO O MAS),165.0,quirurgico
13832,836202,TENORRAFIA DE EXTENSORES DE ANTEBRAZO (UNO O MAS),155.0,quirurgico
13833,837503,TRANSFERENCIA TENDINOSA O MIOTENDINOSA CON ESCAPULOPEXIA (106),285.0,quirurgico
13833,837601,TRANSFERENCIAS MIOTENDINOSAS DE HOMBRO (106),180.0,quirurgico
13834,837603,TRANSFERENCIAS MIOTENDINOSAS DE CODO (106),130.0,quirurgico
13835,837501,TRANSFERENCIAS DEL PRONADOR REDONDO (106),100.0,quirurgico
13835,837502,TRANSFERENCIAS DE TENDON EN PARÁLISIS RADIAL (106),100.0,quirurgico
13835,837602,TRANSFERENCIAS MIOTENDINOSAS DE ANTEBRAZO (106),90.0,quirurgico
13835,837604,TRANSFERENCIAS MIOTENDINOSAS DE MUÑECA (106),90.0,quirurgico
13836,837605,TRANSFERENCIAS MIOTENDINOSAS DE PELVIS (CADERA) (106),130.0,quirurgico
13837,837607,TRANSFERENCIAS MIOTENDINOSAS DE RODILLA (106),95.0,quirurgico
13837,837606,TRANSFERENCIAS MIOTENDINOSAS DE MUSLO (106),95.0,quirurgico
13838,837608,TRANSFERENCIAS MIOTENDINOSAS DE PIERNA (106),90.0,quirurgico
13838,837609,TRANSFERENCIAS MIOTENDINOSAS DE PIE (106),90.0,quirurgico
13839,838601,CUADRICEPLASTIA ABIERTA (107),100.0,quirurgico
13840,838501,ALARGAMIENTO TENDÓN POPLÍTEO (107),90.0,quirurgico
13840,838502,ALARGAMIENTO O ACORTAMIENTO DEL TENDÓN DE AQUILES (107),90.0,quirurgico
13841,819410,SUTURA SIMPLE DEL TENDÓN DE AQUILES,80.0,quirurgico
13841,819420,RECONSTRUCCION DE TENDON DE AQUILES,110.0,quirurgico
13842,838505,REPARACIÓN DEL TENDÓN DEL CUÁDRICEPS CON FIJACIÓN (107),80.0,quirurgico
13843,819520,REPARACIÓN O RECONSTRUCCIÓN DEL TENDÓN ROTULIANO,80.0,quirurgico
13844,839101,LISIS DE ADHERENCIAS DE TENDÓN O TENOLISIS,90.0,quirurgico
13845,838830,TENODESIS NCOC (107),55.0,quirurgico
13850,044501,DESCOMPRESION DE NERVIO EN BRAZO,90.0,quirurgico
13851,044502,DESCOMPRESION DE NERVIO EN ANTEBRAZO,90.0,quirurgico
13852,044506,DESCOMPRESION DE NERVIO EN MUSLO,80.0,quirurgico
13852,044507,DESCOMPRESION DE NERVIO EN PIERNA,80.0,quirurgico
13853,044400,DESCOMPRESION DE NERVIO EN TUNEL DEL TARSO SOD,80.0,quirurgico
13853,044508,DESCOMPRESION DE NERVIO EN PIE,80.0,quirurgico
13854,046101,TRANSPOSICION DE NERVIO EN MIEMBRO SUPERIOR,60.0,quirurgico
13856,044311,DESCOMPRESION DE NERVIO EN TUNEL DEL CARPO CON NEUROLISIS (29),100.0,quirurgico
13856,807301,SINOVECTOMÍA DE MUÑECA PARCIAL VIA ABIERTA (101),60.0,quirurgico
13856,807302,SINOVECTOMÍA DE MUÑECA TOTAL VIA ABIERTA (101),80.0,quirurgico
13860,040706,RESECCION DE TUMOR DE NERVIO EN BRAZO,105.0,quirurgico
13861,040707,RESECCION DE TUMOR DE NERVIO EN ANTEBRAZO,105.0,quirurgico
13862,040709,RESECCION DE TUMOR DE NERVIO EN MUSLO,105.0,quirurgico
13862,040710,RESECCION DE TUMOR DE NERVIO EN PIERNA,105.0,quirurgico
13863,040711,RESECCION DE TUMOR DE NERVIO EN PIE (64),70.0,quirurgico
13864,040712,RESECCIÓN DE TUMOR DE NERVIO EN MUÑON [DE AMPUTACION O HERIDA] O EN PLEJO,40.0,quirurgico
13870,043103,NEURORRAFIA DE NERVIO EN BRAZO (30),125.0,quirurgico
13872,043104,NEURORRAFIA DE NERVIO EN ANTEBRAZO (30),110.0,quirurgico
13880,043107,NEURORRAFIA DE NERVIO EN MUSLO,140.0,quirurgico
13881,043108,NEURORRAFIA DE NERVIO EN PIERNA,140.0,quirurgico
13882,043109,NEURORRAFIA DE NERVIO EN PIE,85.0,quirurgico
13890,042301,NEUROLISIS DE NERVIO EN BRAZO,80.0,quirurgico
13891,042302,NEUROLISIS DE NERVIO EN ANTEBRAZO,80.0,quirurgico
13892,042306,NEUROLISIS DE NERVIO EN MUSLO,85.0,quirurgico
13892,042307,NEUROLISIS DE NERVIO EN PIERNA,85.0,quirurgico
13893,042308,NEUROLISIS DE NERVIO EN PIE O DEDO DE PIE,70.0,quirurgico
13905,182500,TOMA DE INJERTO CONDRAL DE PABELLON AURICULAR SOD,40.0,quirurgico
13901,777902,TOMA DE INJERTO DE HUESO ILIACO,50.0,quirurgico
13902,777700,TOMA DE INJERTO DE TIBIA O PERONÉ SOD (165),50.0,quirurgico
13903,823200,ESCISIÓN DE TENDÓN DE MANO PARA INJERTO (DIFERENTE REGION OPERATORIA) SOD,40.0,quirurgico
13905,823200,ESCISIÓN DE TENDÓN DE MANO PARA INJERTO (DIFERENTE REGION OPERATORIA) SOD,40.0,quirurgico
13905,834100,ESCISIÓN DE TENDÓN PARA INJERTO (DIFERENTE REGION OPERATORIA) SOD,40.0,quirurgico
13906,862701,ONICECTOMÍA,40.0,quirurgico
13907,862703,MATRICECTOMIA TOTAL,40.0,quirurgico
13904,780202,APLICACIÓN DE ALOINJERTO ESTRUCTURAL EN HUMERO,150.0,quirurgico
13904,780502,APLICACIÓN DE ALOINJERTO ESTRUCTURAL EN DIAFISIS DE FÉMUR,150.0,quirurgico
13904,780503,APLICACIÓN DE ALOINJERTO ESTRUCTURAL OSTEOCONDRAL EN FÉMUR,150.0,quirurgico
13904,780702,APLICACIÓN DE ALOINJERTO ESTRUCTURAL EN DIAFISIS DE TIBIA,150.0,quirurgico
13904,780703,APLICACIÓN DE ALOINJERTO ESTRUCTURAL OSTEOCONDRAL EN TIBIA,150.0,quirurgico
13904,780706,APLICACIÓN DE ALOINJERTO ESTRUCTURAL EN DIAFISIS DE PERONE,150.0,quirurgico
13904,780921,APLICACIÓN DE ALOINJERTO ESTRUCTURAL EN PELVIS O CADERA,150.0,quirurgico
13908,849501,"CIRUGÍA RECONSTRUCTIVA MULTIPLE: OSTEOTOMIAS Y/O FIJACION INTERNA [DISPISITIVOS DE FIJACION U OSTEOSINTESIS] EN FEMUR, TIBIA Y PERONE; TRANSFERENCIAS MUSCULOTENDINOSAS; TENOTOMIAS Y/O ALARGAMIENTOS TENDINOSOS EN MUSLO, PIERNA Y PIE; TRIPLE ARTODESIS EN PIE",600.0,quirurgico
14100,770401,"DRENAJE, CURETAJE O SECUESTRECTOMÍA EN HUESOS DEL CARPO (UNO O MAS)",40.0,quirurgico
14101,770402,"DRENAJE, CURETAJE O SECUESTRECTOMÍA EN METACARPIANOS (UNO O MAS)",55.0,quirurgico
14103,770902,"SECUESTRECTOMÍA, DRENAJE, DESBRIDAMIENTO DE FALANGES DE MANO (UNA O MAS)",40.0,quirurgico
14103,796400,LAVADO Y DESBRIDAMIENTO DE FRACTURAS EXPUESTAS DE FALANGES EN MANO SOD (98),35.0,quirurgico
14105,796301,LAVADO Y DESBRIDAMIENTO DE FRACTURA ABIERTA O EXPUESTA EN MANO (EXCEPTO FALANGES) (98),70.0,quirurgico
14105,808041,"DESBRIDAMIENTO, LAVADO Y LIMPIEZA DE ARTICULACION EN MANO Y/O DEDOS VIA ABIERTA",70.0,quirurgico
14105,829900,"DESBRIDAMIENTO DE MÚSCULO, TENDÓN Y FASCIA EN MANO SOD",50.0,quirurgico
14110,786401,EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN CARPIANOS O METACARPIANOS (UNO O MAS) (96),75.0,quirurgico
14110,786402,EXTRACCIÓN DE CUERPO EXTRAÑO EN CARPIANOS O METACARPIANOS (UNO O MAS) POR VIA ABIERTA (96),90.0,quirurgico
14110,829911,EXTRACCIÓN DE CUERPO EXTRAÑO EN REGIÓN TENAR O TÚNEL CARPIANO,90.0,quirurgico
14111,829912,EXTRACCIÓN DE CUERPO EXTRAÑO EN TEJIDOS BLANDOS DE MANO (EXCEPTO DEDOS),70.0,quirurgico
14111,830102,ELIMINACIÓN DE CUERPOS RICIFORMES DE VAINA DE TENDÓN,70.0,quirurgico
14112,786911,"EXTRACCIÓN DE CUERPO EXTRAÑO EN FALANGES (UNO O MAS) DE PIE , VÍA ABIERTA (96)",60.0,quirurgico
14112,829910,EXTRACCIÓN DE CUERPO EXTRAÑO EN TEJIDOS BLANDOS DE DEDOS DE LA MANO,60.0,quirurgico
14113,776401,ESCISIÓN TUMOR BENIGNO EN CARPIANOS O METACARPIANOS,60.0,quirurgico
14115,776402,ESCISIÓN TUMOR MALIGNO EN CARPIANOS O METACARPIANOS,110.0,quirurgico
14115,776902,ESCISIÓN DE TUMOR MALIGNO EN FALANGES DE PIE O DE MANO,110.0,quirurgico
14120,772401,OSTEOTOMÍA EN CARPIANO O METACARPIANO CON FIJACIÓN INTERNA O EXTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS],85.0,quirurgico
14121,772402,OSTEOTOMÍA EN CARPIANO Y METACARPIANO CON FIJACIÓN INTERNA O EXTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS],110.0,quirurgico
