ref,codigo,descripcion,uvr,tipo
808081,834940,"LIMPIEZA Y DESBRIDAMIENTO QUIRURGICOS DE MUSCULOS , TENDONES Y FASCIA EN PIERNA",50.0,quirurgico
834940,834950,"LIMPIEZA Y DESBRIDAMIENTO QUIRURGICOS DE MUSCULOS , TENDONES Y FASCIA EN PIE",50.0,quirurgico
834950,786702,"EXTRACCIÓN DE CUERPO EXTRAÑO EN TIBIA O PERONÉ, VÍA ABIERTA (96)",40.0,quirurgico
786702,786802,"EXTRACCIÓN DE CUERPO EXTRAÑO EN TARSIANOS O METATARSIANOS (UNO O MAS), VIA ABIERTA (96)",40.0,quirurgico
786802,786902,"EXTRACCIÓN DE CUERPO EXTRAÑO EN FALANGES (UNO O MAS) DE MANO, VÍA ABIERTA (96)",40.0,quirurgico
786902,786701,EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN TIBIA O PERONE (96),70.0,quirurgico
786701,839908,"EXTRACCIÓN DE CUERPO EXTRAÑO EN TEJIDOS BLANDOS DE PIERNA (MÚSCULO, TENDÓN, SINOVIAL)",50.0,quirurgico
839908,800801,EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN PIE Y DEDOS DEL PIE POR ARTROTOMÍA,40.0,quirurgico
800801,786801,EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN TARSIANOS O METATARSIANOS (UNO O MAS) (96),40.0,quirurgico
786801,786901,EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN FALANGES (UNO O MAS) DE MANO (96),40.0,quirurgico
786901,786910,EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN FALANGES (UNO O MAS) DE PIE (96),40.0,quirurgico
786910,772701,OSTEOTOMIA DE TIBIA CON FIJACION INTERNA O EXTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS],70.0,quirurgico
772701,782541,ACORTAMIENTO DE TIBIA O PERONE MEDIANTE RESECCIÓN/OSTEOTOMÍA,70.0,quirurgico
782541,782543,ACORTAMIENTO DE TIBIA Y PERONÉ MEDIANTE RESECCIÓN/OSTEOTOMÍA,100.0,quirurgico
782543,772702,OSTEOTOMIA DE PERONÉ CON FIJACION INTERNA O EXTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS],50.0,quirurgico
772702,772801,OSTEOTOMÍA DE HUESO DEL TARSO O METATARSO (UNO O MAS HUESOS) CON FIJACION INTERNA O EXTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS] (93),70.0,quirurgico
772801,772910,OSTEOTOMIA EN FALANGES DEL PIE (EXCEPTO GRUESO ARTEJO) (UNO O MAS HUESOS) NCOC,60.0,quirurgico
772910,782641,ACORTAMIENTO DE TARSIANOS O METATARSIANOS MEDIANTE RESECCIÓN/OSTEOTOMÍA (UNA O MAS),55.0,quirurgico
782641,772802,OSTEOTOMÍA DE HUESO DEL TARSO Y METATARSO (UNO O MAS HUESOS) CON FIJACION INTERNA O EXTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS]] (93),110.0,quirurgico
772802,772911,OSTEOTOMÍA EN FALANGES DEL PIE (UNO O MAS HUESOS) (EXCEPTO GRUESO ARTEJO) CON FIJACION INTERNA O EXTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS],70.0,quirurgico
772911,782781,ACORTAMIENTO DE FALANGES DE PIE MEDIANTE RESECCION/ OSTEOTOMIA (UNA O MAS),65.0,quirurgico
782781,778800,RESECCIÓN PARCIAL DE TARSIANOS O METATARSIANOS (UNO O MAS) SOD (94),45.0,quirurgico
778800,776803,RESECCIÓN DEL ESPOLÓN CALCÁNEO,50.0,quirurgico
776803,776001,RESECCIÓN DE EXOSTOSIS EN HUESO NO ESPECIFICADO ( UNA O MÁS) NCOC,50.0,quirurgico
776001,841001,AMPUTACIÓN CON COLGAJO CERRADO DE MIEMBRO INFERIOR SITIO NO ESPECIFICADO,130.0,quirurgico
841001,841500,AMPUTACIÓN O DESARTICULACION DE PIERNA SOD,130.0,quirurgico
841500,841200,AMPUTACIÓN O DESARTICULACION DE PIE SOD,90.0,quirurgico
841200,841300,DESARTICULACIÓN DE TOBILLO SOD,90.0,quirurgico
841300,841400,AMPUTACIÓN DE TOBILLO A TRAVÉS DEL MALEÓLO DE TIBIA Y PERONÉ SOD,90.0,quirurgico
841400,841100,AMPUTACIÓN O DESARTICULACION DEDOS DEL PIE (UNO O MAS) SOD,35.0,quirurgico
841100,843700,REMODELACIÓN [REVISIÓN] [ RECONSTRUCCIÓN] DEL MUÑON DE AMPUTACIÓN DE LA PIERNA SOD,70.0,quirurgico
843700,843800,REMODELACIÓN [REVISIÓN] [ RECONSTRUCCIÓN] DEL MUÑON DE AMPUTACIÓN DEL PIE Y/O ARTEJOS SOD,70.0,quirurgico
843800,782511,EPIFISIODESIS ABIERTA DE TIBIA O PERONE,70.0,quirurgico
782511,782521,EPIFISIODESIS PERCUTÁNEA DE TIBIA O PERONE,55.0,quirurgico
782521,782513,EPIFISIODESIS ABIERTA DE TIBIA Y PERONE,100.0,quirurgico
782513,782523,EPIFISIODESIS PERCUTÁNEA DE TIBIA Y PERONE,85.0,quirurgico
782523,778701,RESECCIÓN PARCIAL DE LA TIBIA (HEMIDIAFISECTOMÍA) (94),85.0,quirurgico
778701,778703,HEMIDIAFISECTOMÍA EN TIBIA Y PERONÉ (94),115.0,quirurgico
778703,778702,RESECCIÓN PARCIAL DE PERONÉ (HEMIDIAFISECTOMÍA) (94),50.0,quirurgico
778702,779701,RESECCIÓN TOTAL DE LA TIBIA O PERONE,100.0,quirurgico
779701,779801,RESECCIÓN TOTAL RADICAL DEL TARSO O METATARSO,100.0,quirurgico
779801,779802,ASTRAGALECTOMÍA,100.0,quirurgico
779802,780700,INJERTO ÓSEO EN TIBIA O PERONE SOD,85.0,quirurgico
780700,780600,INJERTO ÓSEO EN RÓTULA SOD,50.0,quirurgico
780600,780800,INJERTO ÓSEO EN HUESOS TARSIANOS O METATARSIANOS SOD,40.0,quirurgico
780800,780902,INJERTO ÓSEO EN FALANGES DEL PIE (UNA O MAS),40.0,quirurgico
780902,775103,CORRECCIÓN DE HALLUX VALGUS CON BUNIECTOMÍA SIMPLE Y CAPSULOPLASTIA,60.0,quirurgico
775103,775101,CORRECCIÓN DE HALLUX VALGUS CON OSTEOTOMÍA PROXIMAL O DISTAL METATARSIANA,75.0,quirurgico
775101,775102,CORRECCIÓN DE HALLUX VALGUS CON OSTEOTOMÍA DISTAL Y PROXIMAL METATARSIANA,85.0,quirurgico
775102,804802,CORRECCIÓN DE VARO METATARSIANO O PIE ADUCTO [HEYMAN-HERNDON-STRONG] (99),120.0,quirurgico
804802,849001,CORRECCION DE MALFORMACION CONGENITA DE PIE CON LIBERACION DE PARTES BLANDAS POSTERIORES,120.0,quirurgico
849001,849002,CORRECCION DE MALFORMACION CONGENITA DE PIE CON LIBERACION DE PARTES BLANDAS POSTERIORES Y MEDIALES,160.0,quirurgico
849002,849003,CORRECCION DE MALFORMACION CONGENITA DE PIE CON LIBERACION DE PARTES BLANDAS Y PARTES OSEAS,180.0,quirurgico
849003,783701,ALARGAMIENTO DE TIBIA POR INJERTO SIN DISPOSITIVOS INTERNOS DE FIJACIÓN U OSTEOTOMÍA,170.0,quirurgico
783701,783703,ALARGAMIENTO DE PERONÉ POR INJERTO SIN DISPOSITIVOS INTERNOS DE FIJACIÓN U OSTEOTOMÍA,140.0,quirurgico
783703,783705,ALARGAMIENTO DE TIBIA POR TÉCNICA DE DISTRACCIÓN SIN CORTICOTOMÍA/OSTEOTOMÍA,170.0,quirurgico
783705,783707,ALARGAMIENTO DE PERONÉ POR TÉCNICA DE DISTRACCIÓN SIN CORTICOTOMÍA/OSTEOTOMÍA,140.0,quirurgico
783707,783702,ALARGAMIENTO DE TIBIA POR INJERTO CON DISPOSITIVOS INTERNOS DE FIJACIÓN U OSTEOTOMÍA,250.0,quirurgico
783702,783704,ALARGAMIENTO DE PERONÉ POR INJERTO CON DISPOSITIVOS INTERNOS DE FIJACIÓN U OSTEOTOMÍA,220.0,quirurgico
783704,783706,ALARGAMIENTO DE TIBIA POR TÉCNICA DE DISTRACCIÓN CON CORTICOTOMÍA/OSTEOTOMÍA,250.0,quirurgico
783706,783708,ALARGAMIENTO DE PERONÉ POR TÉCNICA DE DISTRACCIÓN CON CORTICOTOMÍA/OSTEOTOMÍA,220.0,quirurgico
783708,842700,REIMPLANTE DE PIERNA SOD,350.0,quirurgico
842700,842600,REIMPLANTE DE PIE SOD,350.0,quirurgico
842600,775701,REPARACION DE DEDO DE PIE EN GARRA CON ARTRODESIS (UNO O MAS) (EXCEPTO QUINTO DEDO),65.0,quirurgico
775701,775600,"REPARACION DE DEDO DE PIE EN MARTILLO (FALANGECTOMIA, FUSIÓN O RECORTE) SOD",80.0,quirurgico
775600,775702,REPARACION DEL QUINTO DEDO DE PIE EN GARRA CON ARTRODESIS,50.0,quirurgico
775702,790701,REDUCCIÓN CERRADA SIN FIJACION INTERNA DE FRACTURA DE TIBIA O PERONE,40.0,quirurgico
790701,790702,REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA DE FRACTURA DE TIBIA Y PERONÉ,60.0,quirurgico
790702,794601,REDUCCIÓN CERRADA DE EPÍFISIS SEPARADA DE TIBIA O PERONE SIN FIJACION,40.0,quirurgico
794601,794602,REDUCCIÓN CERRADA DE EPÍFISIS SEPARADA DE TIBIA O PERONE CON FIJACION,45.0,quirurgico
794602,794603,REDUCCIÓN CERRADA DE EPÍFISIS SEPARADA DE TIBIA Y PERONE SIN FIJACION,60.0,quirurgico
794603,794604,REDUCCIÓN CERRADA DE EPÍFISIS SEPARADA DE TIBIA Y PERONE CON FIJACION,70.0,quirurgico
794604,790800,REDUCCIÓN CERRADA SIN FIJACION INTERNA FRACTURA TARSO Y/O METATARSO SOD (222),30.0,quirurgico
790800,790902,REDUCCIÓN CERRADA DE FRACTURA SIN FIJACIÓN INTERNA DE FALANGES DE PIE (UNA O MAS),30.0,quirurgico
790902,799702,REDUCCION CERRADA DE LUXOFRACTURA DE CUELLO DE PIE O TOBILLO,25.0,quirurgico
799702,797701,REDUCCIÓN CERRADA DE LUXACIÓN TRAUMÁTICA TOBILLO (CUELLO DE PIE),50.0,quirurgico
797701,797801,REDUCCIÓN CERRADA DE LUXACIÓN TARSO-METARSIANOS,30.0,quirurgico
797801,797802,REDUCCIÓN CERRADA DE LUXACIÓN TARSO-METARSIANOS CON FIJACIÓN PERCUTANEA,35.0,quirurgico
797802,797803,REDUCCION CERRADA DE LUXACIONES METATARSO-FALÁNGICAS O INTERFALANGICAS EN PIE,30.0,quirurgico
797803,793801,REDUCCIÓN ABIERTA DE FRACTURA DE TARSO CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSÍNTESIS],85.0,quirurgico
793801,785700,FIJACIÓN INTERNA SIN REDUCCIÓN DE FRACTURA DE TIBIA O PERONÉ SOD,90.0,quirurgico
785700,791701,REDUCCIÓN CERRADA DE PILÓN CON FIJACIÓN INTERNA Y EXTERNA,110.0,quirurgico
791701,792701,"REDUCCIÓN ABIERTA, SIN FIJACIÓN INTERNA, DE FRACTURA DE TIBIA O PERONE",95.0,quirurgico
792701,793706,REDUCCIÓN ABIERTA DE FRACTURA EN PILÓN CON FIJACIÓN INTERNA Y EXTERNA,110.0,quirurgico
793706,793701,REDUCCIÓN ABIERTA DE FRACTURA EN PERONÉ CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSÍNTESIS],80.0,quirurgico
793701,795604,REDUCCIÓN ABIERTA DE EPÍFISIS SEPARADA DE TIBIA Y PERONÉ CON FIJACION,135.0,quirurgico
795604,793702,REDUCCIÓN ABIERTA DE FRACTURA EN TIBIA CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSÍNTESIS],110.0,quirurgico
793702,793704,REDUCCIÓN ABIERTA DE FRACTURA EN PLATILLOS TIBIALES Y EXTENSIÓN DISFISIARIA CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSÍNTESIS]] SIN INJERTO,110.0,quirurgico
793704,795601,REDUCCIÓN ABIERTA DE EPÍFISIS SEPARADA DE TIBIA O PERONE SIN FIJACION,80.0,quirurgico
795601,795602,REDUCCIÓN ABIERTA DE EPÍFISIS SEPARADA DE TIBIA O PERONE CON FIJACION,110.0,quirurgico
795602,795603,REDUCCIÓN ABIERTA DE EPÍFISIS SEPARADA DE TIBIA Y PERONÉ SIN FIJACION,125.0,quirurgico
795603,793705,REDUCCION ABIERTA DE FRACTURA EN PLATILLOS TIBIALES O PLAFONT CON FIJACION INTERNA E INJERTO,130.0,quirurgico
793705,793802,REDUCCIÓN ABIERTA DE FRACTURA DE METATARSIANOS (UNO O MAS) CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSÍNTESIS],70.0,quirurgico
793802,798801,REDUCCIÓN ABIERTA DE LUXACIÓN TARSO-METARSIANOS (UNO O MAS) CON DISPOSITIVO DE FIJACION,70.0,quirurgico
798801,799801,REDUCCION ABIERTA DE LUXOFRACTURA SIN FIJACION DE HUESOS DEL TARSO O METATARSO (UNO O MAS),80.0,quirurgico
799801,799802,REDUCCION ABIERTA DE LUXOFRACTURA CON FIJACION DE HUESOS DEL TARSO O METATARSO (UNO O MAS),90.0,quirurgico
799802,792702,"REDUCCIÓN ABIERTA, SIN FIJACIÓN INTERNA, DE FRACTURA DE PILÓN Y MALEÓLO LATERAL",50.0,quirurgico
792702,792703,"REDUCCIÓN ABIERTA, SIN FIJACIÓN INTERNA, DE FRACTURA DE PILÓN Y MALEÓLO INTERNO",50.0,quirurgico
792703,792710,"REDUCCIÓN ABIERTA, SIN FIJACIÓN INTERNA, DE FRACTURA BIMALEOLAR",75.0,quirurgico
792710,799703,REDUCCION ABIERTA CON FIJACION DE LUXO FRACTURA O FRACTURA (UNI O BIMALEOLAR) DE TOBILLO,85.0,quirurgico
799703,799704,REDUCCIÓN ABIERTA CON FIJACION DE FRACTURA O LUXO FRACTURA TRIMALEOLAR DE TOBILLO,100.0,quirurgico
799704,781701,APLICACIÓN DE TUTORES EXTERNOS EN TIBIA O PERONE,60.0,quirurgico
781701,781702,APLICACIÓN DE TUTORES EXTERNOS EN TIBIA Y PERONE,80.0,quirurgico
781702,781703,APLICACIÓN TUTOR EXTERNO EN CUELLO DE PIE,70.0,quirurgico
781703,781801,APLICACIÓN TUTOR EXTERNO PIE,60.0,quirurgico
781801,781704,COLOCACION DE DISPOSITIVO EXTERNO DE FIJACIÓN TRANSTIBIAL,40.0,quirurgico
781704,781802,COLOCACION DE DISPOSITIVO EXTERNO EN PIE (CALCANEO),40.0,quirurgico
781802,781901,APLICACIÓN DE DISPOSITIVO EXTERNO DE FIJACIÓN DE FALANGES DE MANO,40.0,quirurgico
781901,781902,APLICACIÓN DE DISPOSITIVO EXTERNO DE FIJACIÓN DE FALANGES DE PIE,40.0,quirurgico
781902,785800,FIJACIÓN INTERNA SIN REDUCCIÓN DE FRACTURA DE TARSIANOS O METATARSIANOS SOD,60.0,quirurgico
785800,792801,"REDUCCIÓN ABIERTA FRACTURA SIN FIJACIÓN INTERNA, DE HUESOS DEL TARSO O METATARSO (UNO O MAS)",40.0,quirurgico
792801,793804,REDUCCIÓN ABIERTA DE FRACTURA CALCANEO CON FIJACION INTERNA Y ARTRODESIS SUBASTRAGALINA (97),140.0,quirurgico
793804,793803,REDUCCIÓN ABIERTA FRACTURA DE TARSO Y METATARSO (UNO O MAS HUESOS) CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSÍNTESIS] (97),75.0,quirurgico
793803,793902,REDUCCIÓN ABIERTA DE FRACTURA EN FALANGES DE PIE (UNA O MAS) CON FIJACION INTERNA (97),75.0,quirurgico
793902,839909,"EXTRACCIÓN DE CUERPO EXTRAÑO EN TEJIDOS BLANDOS DE PIE (MÚSCULO, TENDÓN O SINOVIAL)",40.0,quirurgico
839909,792902,REDUCCIÓN ABIERTA DE FRACTURA SIN FIJACIÓN INTERNA DE FALANGES DE PIE,50.0,quirurgico
792902,787800,OSTEOCLASTIA DE TARSIANOS O METATARSIANOS SOD,30.0,quirurgico
787800,787902,OSTEOCLASTIA DE FALANGES (UNO O MAS) DE PIE,30.0,quirurgico
13601,770930,"DRENAJE, CURETAJE, SECUESTRECTOMÍA DE COLUMNA VERTEBRAL, VIA ANTERIOR (91) (92)",140.0,quirurgico
770930,770931,"DRENAJE, CURETAJE, SECUESTRECTOMÍA, DE COLUMNA VERTEBRAL VIA POSTERIOR O POSTEROLATERAL (91) (92)",120.0,quirurgico
770931,796905,LAVADO Y DESBRIDAMIENTO DE FRACTURA ABIERTA DE RAQUIS O COLUMNA (98),120.0,quirurgico
13610,786102,"EXTRACCIÓN DE CUERPO EXTRAÑO EN ESCAPULA, CLAVICULA O TORAX [COSTILLAS Y ESTERNÓN], VÍA ABIERTA",55.0,quirurgico
786102,786930,"EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN COLUMNA VERTEBRAL, POR VIA ANTERIOR (96)",80.0,quirurgico
786930,786935,"EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN COLUMNA VERTEBRAL, VIA POSTERIOR (96)",70.0,quirurgico
786935,786931,"EXTRACCIÓN DE CUERPO EXTRAÑO EN COLUMNA VERTEBRAL, VIA ANTERIOR (96)",95.0,quirurgico
786931,786936,"EXTRACCIÓN DE CUERPO EXTRAÑO EN COLUMNA VERTEBRAL, VIA POSTERIOR (96)",80.0,quirurgico
786936,772103,OSTEOTOMIA DE COSTILLA (UNA O MAS),55.0,quirurgico
772103,772105,OSTEOTOMÍA DE ESTERNÓN,55.0,quirurgico
772105,778104,RESECCIÓN PARCIAL DE COSTILLAS (94),55.0,quirurgico
778104,778105,RESECCIÓN PARCIAL DE ESTERNON (94),55.0,quirurgico
778105,779940,RESECCION TOTAL DE SACRO [VERTEBRECTOMÍA TOTAL SACRA] CON ARTRODESIS,300.0,quirurgico
779940,779941,RESECCION TOTAL DE COCCIX [COCCIGECTOMÍA],150.0,quirurgico
779941,790907,"REDUCCIÓN CERRADA DE FRACTURA DE COLUMNA CERVICAL E INMOVILIZACIÓN CON THOMAS, PHILADELPHIA U OTROS",30.0,quirurgico
790907,790908,REDUCCIÓN CERRADA FRACTURA COLUMNA VERTEBRAL [DORSAL O LUMBAR] E INMOVILIZACION,80.0,quirurgico
790908,797901,REDUCCIÓN CERRADA DE LUXACIÓN DE COLUMNA TORACICA O LUMBAR,80.0,quirurgico
797901,790909,REDUCCIÓN CERRADA O MANIPULACIÓN DE FRACTURA DE SACRO O CÓCCIX,20.0,quirurgico
790909,797902,REDUCCIÓN CERRADA DE LUXACIÓN DE SACRO Y COCCIX,30.0,quirurgico
797902,790906,REDUCCIÓN CERRADA DE FRACTURA CERVICAL E INMOVILIZACIÓN CON HALOYESO O HALOCHAQUETA,80.0,quirurgico
790906,792101,REDUCCIÓN ABIERTA SIN FIJACION INTERNA DE FRACTURA DE UNA O MÁS COSTILLAS,70.0,quirurgico
792101,793103,REDUCCIÓN ABIERTA DE FRACTURA CON FIJACIÓN INTERNA DE COSTILLA O ESTERNON,80.0,quirurgico
793103,792936,REDUCCIÓN ABIERTA FRACTURA SIN FIJACION DE COLUMNA TORACICA O LUMBAR VIA POSTERIOR,200.0,quirurgico
792936,793952,"REDUCCIÓN ABIERTA DE FRACTURA DE COLUMNA VERTEBRAL [TORACICA, LUMBAR O SACRA] VIA POSTERIOR O POSTEROLATERAL CON INSTRUMENTACION SIMPLE (97)",220.0,quirurgico
793952,793953,"REDUCCIÓN ABIERTA DE FRACTURA DE COLUMNA VERTEBRAL [TORACICA, LUMBAR O SACRA] VIA POSTERIOR O POSTEROLATERAL CON INSTRUMENTACION MODULAR (97)",220.0,quirurgico
793953,798901,REDUCCION ABIERTA DE LUXACION CERVICAL,200.0,quirurgico
798901,810104,ARTRODESIS OCCIPITOCERVICAL VIA POSTERIOR CON INSTRUMENTACIÓN SIMPLE (102),275.0,quirurgico
810104,810105,ARTRODESIS OCCIPITOCERVICAL VIA POSTERIOR CON INSTRUMENTACIÓN MODULAR (102) (103),275.0,quirurgico
810105,810109,ARTRODESIS C1-C2 MEDIANTE VIA PÓSTERIOR CON INSTRUMENTACIÓN SIMPLE (102),275.0,quirurgico
810109,810110,ARTRODESIS C1-C2 MEDIANTE VIA PÓSTERIOR CON INSTRUMENTACIÓN MODULAR (102) (103),275.0,quirurgico
810110,810302,"ARTRODESIS DE NIVEL C2 O POR DEBAJO, TECNICA POSTERIOR O POSTEROLATERAL CON INSTRUMENTACIÓN SIMPLE (102)",275.0,quirurgico
810302,810303,"ARTRODESIS DE NIVEL C2 O POR DEBAJO, TECNICA POSTERIOR O POSTEROLATERAL CON INSTRUMENTACIÓN MODULAR (102) (103)",275.0,quirurgico
810303,810502,"ARTRODESIS DE LA REGIÓN TORÁCICA O TORACOLUMBAR, TECNICA POSTERIOR O POSTEROLATERAL CON INSTRUMENTACIÓN SIMPLE (102)",275.0,quirurgico
810502,810503,"ARTRODESIS DE LA REGIÓN TORÁCICA O TORACOLUMBAR, TECNICA POSTERIOR O POSTEROLATERAL CON INSTRUMENTACIÓN MODULAR (102) (103)",275.0,quirurgico
810503,810802,"ARTRODESIS DE LA REGIÓN LUMBAR O LUMBOSACRA, TECNICA POSTERIOR O POSTEROLATERAL CON INSTRUMENTACIÓN SIMPLE (102)",275.0,quirurgico
810802,810803,"ARTRODESIS DE LA REGIÓN LUMBAR O LUMBOSACRA, TECNICA POSTERIOR O POSTEROLATERAL CON INSTRUMENTACIÓN MODULAR (102) (103)",275.0,quirurgico
810803,810812,ARTRODESIS POSTEROLATERAL INTERCORPORAL (PLIF) DE COLUMNA VERTEBRAL CON INSTRUMENTACIÓN (102),275.0,quirurgico
810812,810914,"REFUSION DE COLUMNA TORACICA, VIA POSTERIOR O POSTEROLATERAL , CON INJERTO E INSTRUMENTACIÓN (102) (104)",345.0,quirurgico
810914,810923,"REFUSION DE COLUMNA LUMBAR, VIA POSTERIOR O POSTEROLATERAL, CON INJERTO (104)",200.0,quirurgico
810923,810924,"REFUSION DE COLUMNA LUMBAR, VIA POSTERIOR O POSTEROLATERAL, CON INJERTO E INSTRUMENTACIÓN (104)",345.0,quirurgico
810924,810933,"REFUSION DE COLUMNA SACRA, VIA POSTERIOR O POSTEROLATERAL, CON INJERTO (104)",200.0,quirurgico
810933,810934,"REFUSION DE COLUMNA SACRA, VIA POSTERIOR O POSTEROLATERAL, CON INJERTO E INSTRUMENTACIÓN (104)",345.0,quirurgico
810934,810102,ARTRODESIS OCCIPITOCERVICAL MEDIANTE TÉCNICA TRANSORAL CON INSTRUMENTACIÓN (102),630.0,quirurgico
810102,810107,ARTRODESIS C1-C2 MEDIANTE TÉCNICA TRANSORAL ANTERIOR CON INSTRUMENTACIÓN (102),630.0,quirurgico
810107,810201,"ARTRODESIS DE NIVEL C2 O POR DEBAJO, TECNICA ANTERIOR (INTERSOMÁTICA) O ANTEROLATERAL SIN INSTRUMENTACIÓN (102)",210.0,quirurgico
810201,810202,"ARTRODESIS DE NIVEL C2 O POR DEBAJO, TECNICA ANTERIOR (INTERSOMÁTICA) O ANTEROLATERAL CON INSTRUMENTACIÓN",300.0,quirurgico
810202,810401,"ARTRODESIS DE LA REGIÓN TORÁCICA O TORACOLUMBAR, TECNICA ANTERIOR O ANTEROLATERAL (INTERSOMÁTICA) SIN INSTRUMENTACIÓN (102)",210.0,quirurgico
810401,810402,"ARTRODESIS DE LA REGIÓN TORÁCICA O TORACOLUMBAR, TECNICA ANTERIOR O ANTEROLATERAL (INTERSOMÁTICA) CON INSTRUMENTACIÓN (102)",300.0,quirurgico
810402,810601,"ARTRODESIS DE LA REGIÓN LUMBAR O LUMBOSACRA, TECNICA ANTERIOR O ANTEROLATERAL (INTERSOMÁTICA) SIN INSTRUMENTACIÓN (102)",210.0,quirurgico
810601,810602,"ARTRODESIS DE LA REGIÓN LUMBAR O LUMBOSACRA, TECNICA ANTERIOR O ANTEROLATERAL (INTERSOMÁTICA) CON INSTRUMENTACIÓN (102)",300.0,quirurgico
810602,810611,FUSION INTERCORPORAL ANTEROLATERAL (ALIF) SIN INSTRUMENTACIÓN (102),210.0,quirurgico
810611,810612,FUSION INTERCORPORAL ANTEROLATERAL (ALIF) CON INSTRUMENTACIÓN (102),300.0,quirurgico
810612,810701,"ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y/O LUMBOSACRA, TÉCNICA LATERAL INTERTRANSVERSA SIN INSTRUMENTACION (102)",300.0,quirurgico
810701,810702,"ARTRODESIS O FUSIÓN ESPINAL LUMBAR Y/O LUMBOSACRA, TÉCNICA LATERAL INTERTRANSVERSA CON INSTRUMENTACION (102)",300.0,quirurgico
810702,810911,"REFUSION DE COLUMNA TORACICA , VIA ANTERIOR, CON INJERTO (102) (104)",310.0,quirurgico
810911,810912,"REFUSION DE COLUMNA TORACICA, VIA ANTERIOR, CON INJERTO E INSTRUMENTACIÓN (102) (104)",400.0,quirurgico
810912,810921,"REFUSION DE COLUMNA LUMBAR, VIA ANTERIOR, CON INJERTO (102) (104)",310.0,quirurgico
810921,810922,"REFUSION DE COLUMNA LUMBAR, VIA ANTERIOR, CON INJERTO E INSTRUMENTACIÓN (102) (104)",400.0,quirurgico
810922,810931,"REFUSION DE COLUMNA SACRA, VIA ANTERIOR, CON INJERTO (102) (104)",310.0,quirurgico
810931,810932,"REFUSION DE COLUMNA SACRA, VIA ANTERIOR, CON INJERTO E INSTRUMENTACIÓN (102) (104)",400.0,quirurgico
810932,810807,ARTRODESIS CON INSTRUMENTACIÓN TRANSLAMINAR (102),350.0,quirurgico
13700,801101,ARTROTOMÍA DE HOMBRO CON EXPLORACIÓN DE ARTICULACIÓN ACROMIOCLAVICULAR O EXTERNO CLAVICULAR,80.0,quirurgico
801101,801200,ARTROTOMÍA DE CODO SOD,80.0,quirurgico
801200,801300,ARTROTOMÍA DE MUÑECA SOD,80.0,quirurgico
801300,801500,ARTROTOMÍA DE PELVIS SOD,110.0,quirurgico
801500,799601,REDUCCION DE FRACTURAS INTRAARTICULARES Y LUXOFRACTURAS EN RODILLA POR ARTROTOMIA,80.0,quirurgico
799601,801600,ARTROTOMÍA DE RODILLA SOD,80.0,quirurgico
801600,801700,ARTROTOMÍA DE TOBILLO O CUELLO DE PIE SOD,50.0,quirurgico
801700,801801,ARTROTOMÍA EN PIE SOD,35.0,quirurgico
801801,800101,EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN HOMBRO POR ARTROTOMIA,75.0,quirurgico
800101,800102,EXTRACCIÓN DE CUERPO EXTRAÑO INTRAARTICULAR EN HOMBRO POR ARTROTOMÍA,90.0,quirurgico
800102,800202,EXTRACCIÓN DE CUERPO EXTRAÑO INTRAARTICULAR EN CODO POR ARTROTOMÍA,90.0,quirurgico
800202,800301,EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN MUÑECA POR ARTROTOMÍA,45.0,quirurgico
800301,800302,EXTRACCIÓN DE CUERPO EXTRAÑO INTRAARTICULAR EN MUÑECA POR ARTROTOMÍA,85.0,quirurgico
800302,800501,EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN PELVIS POR ARTROTOMÍA,80.0,quirurgico
800501,800502,EXTRACCIÓN DE CUERPO EXTRAÑO INTRAARTICULAR EN PELVIS POR ARTROTOMIA,120.0,quirurgico
800502,800601,EXTRACCIÓN DE DISPOSITIVO IMPLANTADO EN RODILLA POR ARTROTOMÍA,50.0,quirurgico
